plot,abundance,species,specieslowbar,genus,family,species.relative,genus.relative
181,9,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
181,0.3,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
181,0.5,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
181,8,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
182,3.4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
182,4.5,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
182,1.5,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
182,0.8,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
182,1.4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
182,1.5,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
182,2.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
182,5,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
182,0.7,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
182,15,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
182,7.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
182,4,Sorghastrum nutans,Sorghastrum_nutans,Sorghastrum,Poaceae,,
182,2,Tragopogon dubius,Tragopogon_dubius,Tragopogon,Asteraceae,,
183,1.9,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
183,2.3,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
183,0.3,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
183,0.6,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
183,3.8,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
183,6.7,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
183,1.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
183,22,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
183,0.1,Monarda fistulosa,Monarda_fistulosa,Monarda,Lamiaceae,,
183,1,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
183,19,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
183,0.5,Tragopogon dubius,Tragopogon_dubius,Tragopogon,Asteraceae,,
184,3,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
184,2.5,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
184,3.2,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
184,0.4,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
184,2.6,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
184,3.6,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
184,3.4,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
184,0.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
184,19,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
184,25,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
184,4,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
184,1.8,Sorghastrum nutans,Sorghastrum_nutans,Sorghastrum,Poaceae,,
185,1.9,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
185,2,Apocynum cannabinum,Apocynum_cannabinum,Apocynum,Apocynaceae,,
185,1.5,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
185,1,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
185,3.5,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
185,1.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
185,17,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
185,0.2,Monarda fistulosa,Monarda_fistulosa,Monarda,Lamiaceae,,
185,1.5,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
185,14,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
185,0.3,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
185,2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
186,3.8,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
186,1,Apocynum cannabinum,Apocynum_cannabinum,Apocynum,Apocynaceae,,
186,3.5,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
186,2.5,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
186,0.2,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
186,1.4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
186,18,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
186,1,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
186,18,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
186,0.2,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
186,0.8,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
187,3.4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
187,0.4,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
187,5,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
187,0.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
187,0.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
187,5.5,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
187,0.3,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
187,8,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
187,34,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
187,0.3,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
187,2.2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
187,1,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
187,0.2,Verbascum thapsus,Verbascum_thapsus,Verbascum,Scrophulariaceae,,Verbascum
188,2.5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
188,0.3,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
188,4.1,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
188,1.5,Bouteloua curtipendula,Bouteloua_curtipendula,Bouteloua,Poaceae,,
188,0.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
188,2.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
188,2.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
188,7,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
188,4.5,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
188,10,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
188,5,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
188,1.3,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
188,1.2,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
189,4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
189,2.5,Andropogon gerardii,Andropogon_gerardii,Andropogon,Poaceae,,
189,0.5,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
189,5,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
189,1.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
189,1.1,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
189,9,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
189,0.9,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
189,18,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
189,30,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
190,1.5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
190,0.1,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
190,1.8,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
190,0.4,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
190,0.4,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
190,5.4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
190,3.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
190,1.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
190,14,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
190,0,Sporobolus heterolepis,Sporobolus_heterolepis,Sporobolus,Poaceae,,
190,1.3,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
190,9,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
191,2.6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
191,3,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
191,0.2,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
191,3.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
191,6,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
191,0,Liatris aspera,Liatris_aspera,Liatris,Asteraceae,,
191,0.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
191,18,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
191,11,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
191,4.1,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
191,20,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
192,1.4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
192,0.6,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
192,0.7,Symphyotrichum oolentangiense,Symphyotrichum_oolentangiense,Symphyotrichum,Asteraceae,,Symphyotrichum
192,3.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
192,0.4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
192,1.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
192,0.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
192,10,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
192,0.5,Lespedeza capitata,Lespedeza_capitata,Lespedeza,Fabaceae,,
192,1,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
192,12,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
192,1.2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
192,40,Solidago canadensis,Solidago_canadensis,Solidago,Asteraceae,,
193,4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
193,0.9,Apocynum cannabinum,Apocynum_cannabinum,Apocynum,Apocynaceae,,
193,1.3,Boechera divaricarpa,Boechera_divaricarpa,Boechera,Brassicaceae,,
193,0.5,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
193,0.6,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
193,1,Eragrostis spectabilis,Eragrostis_spectabilis,Eragrostis,Poaceae,,
193,0.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
193,0.3,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
193,5.5,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
193,1.3,Muhlenbergia racemosa,Muhlenbergia_racemosa,Muhlenbergia,Poaceae,,
193,0.8,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
193,16,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
193,7,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
193,0.2,Verbascum thapsus,Verbascum_thapsus,Verbascum,Scrophulariaceae,,Verbascum
194,1.8,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
194,0.2,Anemone cylindrica,Anemone_cylindrica,Anemone,Ranunculaceae,,
194,0.1,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
194,0.3,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
194,0.8,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
194,3.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
194,4.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
194,13,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
194,0.7,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
194,7,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
194,12,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
194,0.7,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
194,3.7,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
194,0.5,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
195,1.6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
195,6,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
195,0.4,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
195,3.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
195,1.8,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
195,5.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
195,7.5,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
195,0.6,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
195,5,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
195,2.5,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
195,1.8,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
195,2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
195,1,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
195,0.6,Verbascum thapsus,Verbascum_thapsus,Verbascum,Scrophulariaceae,,Verbascum
196,4,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
196,1.6,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
196,3,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
196,1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
196,3.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
196,5,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
196,2.3,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
196,12,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
196,0.8,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
196,0.2,Sporobolus heterolepis,Sporobolus_heterolepis,Sporobolus,Poaceae,,
196,0.2,Tragopogon dubius,Tragopogon_dubius,Tragopogon,Asteraceae,,
197,2.9,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
197,1.2,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
197,1.3,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
197,1.1,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
197,0.2,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
197,1.6,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
197,24,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
197,0,Monarda fistulosa,Monarda_fistulosa,Monarda,Lamiaceae,,
197,0.1,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
197,0.5,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
197,25,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
197,1.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
197,1.1,Tragopogon dubius,Tragopogon_dubius,Tragopogon,Asteraceae,,
197,0.3,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
198,2.5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
198,3,Artemisia ludoviciana,Artemisia_ludoviciana,Artemisia,Asteraceae,,
198,0.15,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
198,0.4,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
198,1.2,Eragrostis spectabilis,Eragrostis_spectabilis,Eragrostis,Poaceae,,
198,2.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
198,0.4,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
198,0.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
198,1,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
198,38,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
198,0.3,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
198,36,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
198,0.8,Rudbeckia hirta,Rudbeckia_hirta,Rudbeckia,Asteraceae,,Echinacea
198,1.2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
199,0.8,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
199,1.2,Andropogon gerardii,Andropogon_gerardii,Andropogon,Poaceae,,
199,0.3,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
199,1.8,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
199,0.6,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
199,1.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
199,0.6,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
199,20,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
199,1,Monarda fistulosa,Monarda_fistulosa,Monarda,Lamiaceae,,
199,0.3,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
199,18,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
199,2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
199,17,Solidago canadensis,Solidago_canadensis,Solidago,Asteraceae,,
199,0.2,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
200,1.5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
200,0.9,Bouteloua curtipendula,Bouteloua_curtipendula,Bouteloua,Poaceae,,
200,0.2,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
200,7,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
200,28,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
200,0.2,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
200,29.5,Solidago canadensis,Solidago_canadensis,Solidago,Asteraceae,,
201,0.1,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
201,0.7,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
201,0.2,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
201,0.2,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
201,4,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
201,0.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
201,0.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
201,7,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
201,0,Monarda fistulosa,Monarda_fistulosa,Monarda,Lamiaceae,,
201,17,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
201,0.2,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
201,9,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
201,0.3,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
201,7.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
202,0.5,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
202,1.1,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
202,0.3,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
202,5,Eragrostis spectabilis,Eragrostis_spectabilis,Eragrostis,Poaceae,,
202,2.3,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
202,0.1,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
202,1.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
202,16,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
202,0.4,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
202,18,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
202,16.5,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
202,0.2,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
202,0.1,Verbascum thapsus,Verbascum_thapsus,Verbascum,Scrophulariaceae,,Verbascum
203,1,Achillea millefolium,Achillea_millefolium,Achillea,Asteraceae,,
203,0.1,Ambrosia artemisiifolia,Ambrosia_artemisiifolia,Ambrosia,Asteraceae,,
203,0.6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
203,1,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
203,1.4,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
203,0.6,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
203,1.5,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
203,10,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
203,0.4,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
203,12,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
203,39,Schizachyrium scoparium,Schizachyrium_scoparium,Schizachyrium,Poaceae,,
203,0.2,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
203,8.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
203,2,Sorghastrum nutans,Sorghastrum_nutans,Sorghastrum,Poaceae,,
203,4,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
204,0.1,Ambrosia artemisiifolia,Ambrosia_artemisiifolia,Ambrosia,Asteraceae,,
204,7,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
204,0.7,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
204,0.3,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
204,0.4,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
204,1.3,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
204,0.4,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
204,9,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
204,22,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
204,0.1,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
204,30,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
204,0.2,Silene antirrhina,Silene_antirrhina,Silene,Caryophyllaceae,,
204,6.5,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
204,0.6,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
205,5.5,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
205,1,Aristida basiramea,Aristida_basiramea,Aristida,Poaceae,,Aristida
205,0.1,Berteroa incana,Berteroa_incana,Berteroa,Brassicaceae,,
205,1,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
205,0.8,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
205,1.1,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
205,29,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
205,0.3,Liatris aspera,Liatris_aspera,Liatris,Asteraceae,,
205,0.2,Panicum oligosanthes,Panicum_oligosanthes,Panicum,Poaceae,,
205,0.2,Plantago patagonica,Plantago_patagonica,Plantago,Plantaginaceae,,
205,30,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
205,9,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
206,6,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
206,0.2,Asclepias syriaca,Asclepias_syriaca,Asclepias,Apocynaceae,,
206,2.2,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
206,5.2,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
206,0.3,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
206,0.8,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
206,15,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
206,5,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
206,1.2,Muhlenbergia racemosa,Muhlenbergia_racemosa,Muhlenbergia,Poaceae,,
206,26,Poa pratensis,Poa_pratensis,Poa,Poaceae,,Poa
206,8,Sporobolus cryptandrus,Sporobolus_cryptandrus,Sporobolus,Poaceae,,
206,0.1,Ulmus minor,Ulmus_minor,Ulmus,Ulmaceae,,
207,0.7,Ambrosia psilostachya,Ambrosia_psilostachya,Ambrosia,Asteraceae,,
207,7.5,Cyperus sp,Cyperus_sp,Cyperus,Cyperaceae,,Cyperus
207,3.7,Erigeron canadensis,Erigeron_canadensis,Erigeron,Asteraceae,,
207,1.2,Erigeron strigosus,Erigeron_strigosus,Erigeron,Asteraceae,,
207,0.3,Hedeoma hispida,Hedeoma_hispida,Hedeoma,Lamiaceae,,Hedeoma
207,2,Koeleria macrantha,Koeleria_macrantha,Koeleria,Poaceae,,
207,26,Digitaria cognata,Digitaria_cognata,Digitaria,Poaceae,,Digitaria
